A*  (7)	8	5000	3991161	1616	0	482157	
BDD (7)	8	5000	3991161	3894	95	95303063	
A*  (8)	8	5000	3991161	379	0	182234	
BDD (8)	8	5000	3991161	1982	9	9029078	
A*  (9)	8	5000	3991161	1619	1	496807	
BDD (9)	8	5000	3991161	4547	100	100255444	
A*  (10)	8	5000	3991161	1620	1	566915	
BDD (10)	8	5000	3991161	4693	153	153141439	
A*  (1)	9	5000	3991161	2685	1	984046	
BDD (1)	9	5000	3991161	5000	217	216378604	
A*  (2)	9	5000	3991161	1067	0	459947	
BDD (2)	9	5000	3991161	3010	43	42360515	
A*  (3)	9	5000	3991161	1616	0	589040	
BDD (3)	9	5000	3991161	5000	87	87508507	
A*  (4)	9	5000	3991161	1616	1	572358	
BDD (4)	9	5000	3991161	4177	129	128881184	
A*  (5)	9	5000	3991161	1616	0	576931	
BDD (5)	9	5000	3991161	4242	140	139294473	
A*  (6)	9	5000	3991161	552	0	252617	
BDD (6)	9	5000	3991161	2319	24	23686138	
A*  (7)	9	5000	3991161	1616	1	554278	
BDD (7)	9	5000	3991161	3894	108	108412857	
A*  (8)	9	5000	3991161	379	0	217195	
BDD (8)	9	5000	3991161	1982	10	10269273	
A*  (9)	9	5000	3991161	1619	0	526024	
BDD (9)	9	5000	3991161	4547	104	104922350	
A*  (10)	9	5000	3991161	1620	0	588222	
BDD (10)	9	5000	3991161	4693	149	148915911	
A*  (1)	10	5000	3991161	2685	1	1013723	
BDD (1)	10	5000	3991161	5000	217	216867779	
A*  (2)	10	5000	3991161	1067	1	401289	
BDD (2)	10	5000	3991161	3010	42	42135685	
A*  (3)	10	5000	3991161	1616	1	559208	
BDD (3)	10	5000	3991161	5000	124	124352054	
A*  (4)	10	5000	3991161	1616	1	532876	
BDD (4)	10	5000	3991161	4177	139	138774955	
A*  (5)	10	5000	3991161	1616	0	412443	
BDD (5)	10	5000	3991161	4242	142	142048786	
A*  (6)	10	5000	3991161	552	1	236080	
BDD (6)	10	5000	3991161	2319	24	24696888	
A*  (7)	10	5000	3991161	1616	0	410009	
BDD (7)	10	5000	3991161	3894	116	115927169	
A*  (8)	10	5000	3991161	379	0	201569	
BDD (8)	10	5000	3991161	1982	11	10647527	
A*  (9)	10	5000	3991161	1619	1	416531	
BDD (9)	10	5000	3991161	4547	156	156658815	
A*  (10)	10	5000	3991161	1620	1	669125	
BDD (10)	10	5000	3991161	4693	178	177541199	
A*  (1)	2	4750	5587	4	0	176948	
BDD (1)	2	4750	5587	22	0	210920	
A*  (2)	2	4750	5587	4	0	121305	
BDD (2)	2	4750	5587	52	1	188007	
A*  (3)	2	4750	5587	4	0	87243	
BDD (3)	2	4750	5587	343	0	700723	
A*  (4)	2	4750	5587	4	0	144358	
BDD (4)	2	4750	5587	92	0	255779	
A*  (5)	2	4750	5587	4	0	82829	
BDD (5)	2	4750	5587	41	0	136903	
A*  (6)	2	4750	5587	4	0	54052	
BDD (6)	2	4750	5587	52	1	154986	
A*  (7)	2	4750	5587	4	0	63997	
BDD (7)	2	4750	5587	7	0	82301	
A*  (8)	2	4750	5587	4	0	49311	
BDD (8)	2	4750	5587	16	0	156373	
A*  (9)	2	4750	5587	4	0	53357	
BDD (9)	2	4750	5587	23	0	128170	
A*  (10)	2	4750	5587	4	1	54140	
BDD (10)	2	4750	5587	91	0	214517	
A*  (1)	3	4750	5587	4	0	58111	
BDD (1)	3	4750	5587	22	0	111894	
A*  (2)	3	4750	5587	4	0	53505	
BDD (2)	3	4750	5587	52	0	152400	
A*  (3)	3	4750	5587	4	0	54266	
BDD (3)	3	4750	5587	343	0	619086	
A*  (4)	3	4750	5587	4	0	112509	
BDD (4)	3	4750	5587	92	1	220109	
A*  (5)	3	4750	5587	4	0	78834	
BDD (5)	3	4750	5587	41	0	174209	
A*  (6)	3	4750	5587	4	0	62759	
BDD (6)	3	4750	5587	52	0	161638	
A*  (7)	3	4750	5587	4	0	51844	
BDD (7)	3	4750	5587	7	0	92532	
A*  (8)	3	4750	5587	4	0	56744	
BDD (8)	3	4750	5587	16	0	103234	
A*  (9)	3	4750	5587	4	0	62356	
BDD (9)	3	4750	5587	23	0	114863	
A*  (10)	3	4750	5587	4	0	50403	
BDD (10)	3	4750	5587	91	0	217077	
A*  (1)	4	4750	5587	4	0	55029	
BDD (1)	4	4750	5587	22	0	105570	
A*  (2)	4	4750	5587	4	0	63402	
BDD (2)	4	4750	5587	52	0	159771	
A*  (3)	4	4750	5587	4	0	49560	
BDD (3)	4	4750	5587	343	1	637508	
A*  (4)	4	4750	5587	4	0	98805	
BDD (4)	4	4750	5587	92	0	219621	
A*  (5)	4	4750	5587	4	0	56513	
BDD (5)	4	4750	5587	41	0	138174	
A*  (6)	4	4750	5587	4	1	47985	
BDD (6)	4	4750	5587	52	0	147574	
A*  (7)	4	4750	5587	4	0	50729	
BDD (7)	4	4750	5587	7	0	87528	
A*  (8)	4	4750	5587	4	0	50165	
BDD (8)	4	4750	5587	16	0	99185	
A*  (9)	4	4750	5587	4	0	51406	
BDD (9)	4	4750	5587	23	0	121744	
A*  (10)	4	4750	5587	4	1	55144	
BDD (10)	4	4750	5587	91	0	243023	
A*  (1)	5	4750	5587	4	0	61425	
BDD (1)	5	4750	5587	22	0	108007	
A*  (2)	5	4750	5587	4	0	48550	
BDD (2)	5	4750	5587	52	0	156110	
A*  (3)	5	4750	5587	4	0	52589	
BDD (3)	5	4750	5587	343	0	618289	
A*  (4)	5	4750	5587	4	0	96091	
BDD (4)	5	4750	5587	92	1	220216	
A*  (5)	5	4750	5587	4	0	63360	
BDD (5)	5	4750	5587	41	0	150475	
A*  (6)	5	4750	5587	4	0	49776	
BDD (6)	5	4750	5587	52	0	150273	
A*  (7)	5	4750	5587	4	0	46769	
BDD (7)	5	4750	5587	7	0	83310	
A*  (8)	5	4750	5587	4	1	48283	
BDD (8)	5	4750	5587	16	0	101140	
A*  (9)	5	4750	5587	4	0	51142	
BDD (9)	5	4750	5587	23	0	117192	
A*  (10)	5	4750	5587	4	0	52294	
BDD (10)	5	4750	5587	91	0	222603	
A*  (1)	6	4750	5587	4	0	59016	
BDD (1)	6	4750	5587	22	1	106263	
A*  (2)	6	4750	5587	4	0	54519	
BDD (2)	6	4750	5587	52	0	152682	
A*  (3)	6	4750	5587	4	0	47741	
BDD (3)	6	4750	5587	343	1	694250	
A*  (4)	6	4750	5587	4	0	117629	
BDD (4)	6	4750	5587	92	0	221563	
A*  (5)	6	4750	5587	4	0	59535	
BDD (5)	6	4750	5587	41	0	135808	
A*  (6)	6	4750	5587	4	1	52915	
BDD (6)	6	4750	5587	52	0	160440	
A*  (7)	6	4750	5587	4	0	54000	
BDD (7)	6	4750	5587	7	0	95825	
A*  (8)	6	4750	5587	4	0	51611	
BDD (8)	6	4750	5587	16	0	100733	
A*  (9)	6	4750	5587	4	0	52089	
BDD (9)	6	4750	5587	23	0	122623	
A*  (10)	6	4750	5587	4	0	49035	
BDD (10)	6	4750	5587	91	0	235841	
A*  (1)	7	4750	5587	4	0	57562	
BDD (1)	7	4750	5587	22	0	116486	
A*  (2)	7	4750	5587	4	0	53737	
BDD (2)	7	4750	5587	52	0	195308	
A*  (3)	7	4750	5587	4	0	63444	
BDD (3)	7	4750	5587	343	0	623661	
A*  (4)	7	4750	5587	4	0	98725	
BDD (4)	7	4750	5587	92	1	231138	
A*  (5)	7	4750	5587	4	0	74408	
BDD (5)	7	4750	5587	41	0	135992	
A*  (6)	7	4750	5587	4	0	56735	
BDD (6)	7	4750	5587	52	0	162190	
A*  (7)	7	4750	5587	4	0	59170	
BDD (7)	7	4750	5587	7	1	88031	
A*  (8)	7	4750	5587	4	0	54285	
BDD (8)	7	4750	5587	16	0	111613	
A*  (9)	7	4750	5587	4	0	52647	
BDD (9)	7	4750	5587	23	0	122195	
A*  (10)	7	4750	5587	4	0	49841	
BDD (10)	7	4750	5587	91	0	227222	
A*  (1)	8	4750	5587	4	0	53587	
BDD (1)	8	4750	5587	22	0	113785	
A*  (2)	8	4750	5587	4	0	160620	
BDD (2)	8	4750	5587	52	0	160645	
A*  (3)	8	4750	5587	4	0	55252	
BDD (3)	8	4750	5587	343	1	478391	
A*  (4)	8	4750	5587	4	0	74430	
BDD (4)	8	4750	5587	92	0	204303	
A*  (5)	8	4750	5587	4	0	60245	
BDD (5)	8	4750	5587	41	0	136631	
A*  (6)	8	4750	5587	4	0	50008	
BDD (6)	8	4750	5587	52	0	157905	
A*  (7)	8	4750	5587	4	0	49176	
BDD (7)	8	4750	5587	7	0	83396	
A*  (8)	8	4750	5587	4	0	49553	
BDD (8)	8	4750	5587	16	0	116457	
A*  (9)	8	4750	5587	4	0	54758	
BDD (9)	8	4750	5587	23	1	195845	
A*  (10)	8	4750	5587	4	0	66319	
BDD (10)	8	4750	5587	91	0	242263	
A*  (1)	9	4750	5587	4	0	56678	
BDD (1)	9	4750	5587	22	0	123305	
A*  (2)	9	4750	5587	4	0	50621	
BDD (2)	9	4750	5587	52	1	159308	
A*  (3)	9	4750	5587	4	0	57383	
BDD (3)	9	4750	5587	343	0	501827	
A*  (4)	9	4750	5587	4	0	88562	
BDD (4)	9	4750	5587	92	1	238899	
A*  (5)	9	4750	5587	4	0	63474	
BDD (5)	9	4750	5587	41	0	146670	
A*  (6)	9	4750	5587	4	0	55153	
BDD (6)	9	4750	5587	52	0	161322	
A*  (7)	9	4750	5587	4	0	55737	
BDD (7)	9	4750	5587	7	1	98234	
A*  (8)	9	4750	5587	4	0	57144	
BDD (8)	9	4750	5587	16	0	106238	
A*  (9)	9	4750	5587	4	0	51274	
BDD (9)	9	4750	5587	23	0	116277	
A*  (10)	9	4750	5587	4	0	50890	
BDD (10)	9	4750	5587	91	0	228398	
A*  (1)	10	4750	5587	4	1	57546	
BDD (1)	10	4750	5587	22	0	144975	
A*  (2)	10	4750	5587	4	0	64104	
BDD (2)	10	4750	5587	52	0	174177	
A*  (3)	10	4750	5587	4	0	59133	
BDD (3)	10	4750	5587	343	1	651606	
A*  (4)	10	4750	5587	4	0	119348	
BDD (4)	10	4750	5587	92	0	241191	
A*  (5)	10	4750	5587	4	1	74211	
BDD (5)	10	4750	5587	41	0	154380	
A*  (6)	10	4750	5587	4	0	58109	
BDD (6)	10	4750	5587	52	0	167437	
A*  (7)	10	4750	5587	4	0	56165	
BDD (7)	10	4750	5587	7	0	92265	
A*  (8)	10	4750	5587	4	0	51898	
BDD (8)	10	4750	5587	16	1	106428	
A*  (9)	10	4750	5587	4	0	61405	
BDD (9)	10	4750	5587	23	0	113508	
A*  (10)	10	4750	5587	4	0	60768	
BDD (10)	10	4750	5587	91	0	235692	
A*  (1)	2	4750	15727	605	574	574250199	
BDD (1)	2	4750	15727	3449	6	5743354	
A*  (2)	2	4750	15727	281	3	3420824	
BDD (2)	2	4750	15727	1197	3	3320923	
A*  (3)	2	4750	15727	94	1	503964	
BDD (3)	2	4750	15727	497	1	1194079	
A*  (4)	2	4750	15727	229	3	2367156	
BDD (4)	2	4750	15727	1169	3	2856612	
A*  (5)	2	4750	15727	250	6	6132308	
BDD (5)	2	4750	15727	1378	4	3568639	
A*  (6)	2	4750	15727	565	23	23524363	
BDD (6)	2	4750	15727	2785	6	6107277	
A*  (7)	2	4750	15727	352	5	4730088	
BDD (7)	2	4750	15727	1390	2	2535347	
A*  (8)	2	4750	15727	832	250	249715467	
BDD (8)	2	4750	15727	3395	9	8422087	
A*  (9)	2	4750	15727	633	632	631920413	
BDD (9)	2	4750	15727	2712	4	3559503	
A*  (10)	2	4750	15727	138	0	796842	
BDD (10)	2	4750	15727	845	0	947808	
A*  (1)	3	4750	15727	605	1414	1414739640	
BDD (1)	3	4750	15727	3452	4	3806663	
A*  (2)	3	4750	15727	281	2	2086345	
BDD (2)	3	4750	15727	1197	1	1207848	
A*  (3)	3	4750	15727	94	0	256152	
BDD (3)	3	4750	15727	498	1	477940	
A*  (4)	3	4750	15727	229	1	1439686	
BDD (4)	3	4750	15727	1169	2	1138482	
A*  (5)	3	4750	15727	247	2	2394562	
BDD (5)	3	4750	15727	1379	2	1458629	
A*  (6)	3	4750	15727	565	45	44920549	
BDD (6)	3	4750	15727	2785	3	3433921	
A*  (7)	3	4750	15727	352	4	3882002	
BDD (7)	3	4750	15727	1390	2	1516267	
A*  (8)	3	4750	15727	832	311	310774159	
BDD (8)	3	4750	15727	3395	4	3723366	
A*  (9)	3	4750	15727	633	540	540116027	
BDD (9)	3	4750	15727	2712	3	2935417	
A*  (10)	3	4750	15727	138	1	643852	
BDD (10)	3	4750	15727	845	1	820500	
A*  (1)	4	4750	15727	605	1196	1196306711	
BDD (1)	4	4750	15727	3452	6	5527244	
A*  (2)	4	4750	15727	281	4	3753526	
BDD (2)	4	4750	15727	1197	3	2399947	
A*  (3)	4	4750	15727	94	1	536631	
BDD (3)	4	4750	15727	497	1	978295	
A*  (4)	4	4750	15727	229	3	2939692	
BDD (4)	4	4750	15727	1169	2	2271951	
A*  (5)	4	4750	15727	247	4	4822592	
BDD (5)	4	4750	15727	1379	2	2643071	
A*  (6)	4	4750	15727	565	54	54095080	
BDD (6)	4	4750	15727	2785	5	5415046	
A*  (7)	4	4750	15727	352	6	6564041	
BDD (7)	4	4750	15727	1390	3	2744059	
A*  (8)	4	4750	15727	832	363	362810457	
BDD (8)	4	4750	15727	3395	4	4035525	
A*  (9)	4	4750	15727	633	860	860176232	
BDD (9)	4	4750	15727	2712	3	2990039	
A*  (10)	4	4750	15727	138	1	716757	
BDD (10)	4	4750	15727	845	1	952556	
A*  (1)	5	4750	15727	605	1407	1407049237	
BDD (1)	5	4750	15727	3452	4	4272755	
A*  (2)	5	4750	15727	281	2	2445424	
BDD (2)	5	4750	15727	1197	2	1356378	
A*  (3)	5	4750	15727	94	0	283417	
BDD (3)	5	4750	15727	498	1	503436	
A*  (4)	5	4750	15727	229	2	1869516	
BDD (4)	5	4750	15727	1169	1	1378592	
A*  (5)	5	4750	15727	249	3	2994952	
BDD (5)	5	4750	15727	1379	2	1632085	
A*  (6)	5	4750	15727	565	25	25039652	
BDD (6)	5	4750	15727	2785	3	3215302	
A*  (7)	5	4750	15727	352	3	3697584	
BDD (7)	5	4750	15727	1390	2	1527709	
A*  (8)	5	4750	15727	832	428	428059118	
BDD (8)	5	4750	15727	3395	7	7062541	
A*  (9)	5	4750	15727	633	1416	1416095521	
BDD (9)	5	4750	15727	2712	3	3326438	
A*  (10)	5	4750	15727	138	0	726056	
BDD (10)	5	4750	15727	845	1	1008358	
A*  (1)	6	4750	15727	605	1714	1713592073	
BDD (1)	6	4750	15727	3452	5	4403048	
A*  (2)	6	4750	15727	281	2	2629520	
BDD (2)	6	4750	15727	1197	1	1328036	
A*  (3)	6	4750	15727	94	0	268178	
BDD (3)	6	4750	15727	498	1	499147	
A*  (4)	6	4750	15727	229	2	1747416	
BDD (4)	6	4750	15727	1169	1	1265237	
A*  (5)	6	4750	15727	249	3	2608849	
BDD (5)	6	4750	15727	1379	1	1537728	
A*  (6)	6	4750	15727	565	30	30527241	
BDD (6)	6	4750	15727	2785	3	3261147	
A*  (7)	6	4750	15727	356	4	3976282	
BDD (7)	6	4750	15727	1390	1	1569812	
A*  (8)	6	4750	15727	832	546	545230403	
BDD (8)	6	4750	15727	3395	5	4750232	
A*  (9)	6	4750	15727	637	1279	1278829516	
BDD (9)	6	4750	15727	2712	3	3640436	
A*  (10)	6	4750	15727	138	0	854511	
BDD (10)	6	4750	15727	845	1	990338	
A*  (1)	7	4750	15727	605	1948	1948428983	
BDD (1)	7	4750	15727	3452	4	4048952	
A*  (2)	7	4750	15727	280	3	2409973	
BDD (2)	7	4750	15727	1197	1	1428922	
A*  (3)	7	4750	15727	94	1	300993	
BDD (3)	7	4750	15727	498	0	568184	
A*  (4)	7	4750	15727	229	2	1837510	
BDD (4)	7	4750	15727	1169	2	1316605	
A*  (5)	7	4750	15727	249	3	2911020	
BDD (5)	7	4750	15727	1379	2	1616711	
A*  (6)	7	4750	15727	565	35	35362839	
BDD (6)	7	4750	15727	2785	4	3438512	
A*  (7)	7	4750	15727	352	4	4391407	
BDD (7)	7	4750	15727	1390	2	1617868	
A*  (8)	7	4750	15727	832	460	459454288	
BDD (8)	7	4750	15727	3395	5	4986873	
A*  (9)	7	4750	15727	633	1507	1506810997	
BDD (9)	7	4750	15727	2712	4	3754443	
A*  (10)	7	4750	15727	138	1	770140	
BDD (10)	7	4750	15727	845	1	969667	
A*  (1)	8	4750	15727	605	2520	2520207229	
BDD (1)	8	4750	15727	3452	4	4230232	
A*  (2)	8	4750	15727	281	2	2409696	
BDD (2)	8	4750	15727	1197	1	1346705	
A*  (3)	8	4750	15727	94	0	250541	
BDD (3)	8	4750	15727	498	0	530021	
A*  (4)	8	4750	15727	229	1	1868874	
BDD (4)	8	4750	15727	1169	1	1308254	
A*  (5)	8	4750	15727	249	3	2783637	
BDD (5)	8	4750	15727	1379	2	1733416	
A*  (6)	8	4750	15727	565	36	36756952	
BDD (6)	8	4750	15727	2785	3	3481433	
A*  (7)	8	4750	15727	352	5	4477831	
BDD (7)	8	4750	15727	1390	2	1710470	
A*  (8)	8	4750	15727	832	586	586206262	
BDD (8)	8	4750	15727	3395	4	4083041	
A*  (9)	8	4750	15727	633	1680	1680030292	
BDD (9)	8	4750	15727	2712	3	3457926	
A*  (10)	8	4750	15727	138	1	773674	
BDD (10)	8	4750	15727	845	1	1011641	
A*  (1)	9	4750	15727	605	2222	2221730066	
BDD (1)	9	4750	15727	3452	5	4539708	
A*  (2)	9	4750	15727	281	3	2874480	
BDD (2)	9	4750	15727	1197	1	1465770	
A*  (3)	9	4750	15727	94	0	275680	
BDD (3)	9	4750	15727	498	1	576706	
A*  (4)	9	4750	15727	229	2	2035237	
BDD (4)	9	4750	15727	1169	1	1441603	
A*  (5)	9	4750	15727	249	3	2844934	
BDD (5)	9	4750	15727	1379	2	1641299	
A*  (6)	9	4750	15727	565	37	36663688	
BDD (6)	9	4750	15727	2785	3	3483924	
A*  (7)	9	4750	15727	352	4	4285137	
BDD (7)	9	4750	15727	1390	2	1652685	
A*  (8)	9	4750	15727	832	567	567267017	
BDD (8)	9	4750	15727	3395	4	4232842	
A*  (9)	9	4750	15727	633	1675	1675759682	
BDD (9)	9	4750	15727	2712	3	3292651	
A*  (10)	9	4750	15727	138	1	717759	
BDD (10)	9	4750	15727	845	1	936578	
A*  (1)	10	4750	15727	605	2486	2486598532	
BDD (1)	10	4750	15727	3452	5	4924247	
A*  (2)	10	4750	15727	281	3	3183730	
BDD (2)	10	4750	15727	1197	2	1539309	
A*  (3)	10	4750	15727	94	0	303699	
BDD (3)	10	4750	15727	498	1	553111	
A*  (4)	10	4750	15727	229	2	2011056	
BDD (4)	10	4750	15727	1169	1	1453652	
A*  (5)	10	4750	15727	249	3	3331975	
BDD (5)	10	4750	15727	1379	2	1719573	
A*  (6)	10	4750	15727	565	36	35706119	
BDD (6)	10	4750	15727	2785	3	3564567	
A*  (7)	10	4750	15727	352	5	4342376	
BDD (7)	10	4750	15727	1390	2	1760518	
A*  (8)	10	4750	15727	832	624	624429472	
BDD (8)	10	4750	15727	3395	5	4466057	
A*  (9)	10	4750	15727	633	2006	2006171606	
BDD (9)	10	4750	15727	2712	4	3738012	
A*  (10)	10	4750	15727	138	1	872438	
BDD (10)	10	4750	15727	845	1	1067906	
A*  (1)	2	4750	45649	104	1	334579	
BDD (1)	2	4750	45649	535	1	1259191	
A*  (2)	2	4750	45649	481	39	38258948	
BDD (2)	2	4750	45649	3486	9	9498975	
A*  (3)	2	4750	45649	145	1	521118	
BDD (3)	2	4750	45649	1071	2	2142479	
A*  (4)	2	4750	45649	134	1	670984	
BDD (4)	2	4750	45649	846	2	1763733	
A*  (5)	2	4750	45649	124	0	556613	
BDD (5)	2	4750	45649	772	1	1629590	
A*  (6)	2	4750	45649	428	16	15220426	
BDD (6)	2	4750	45649	2905	8	7782229	
A*  (7)	2	4750	45649	110	0	477985	
BDD (7)	2	4750	45649	594	1	1205540	
A*  (8)	2	4750	45649	220	2	2558823	
BDD (8)	2	4750	45649	1686	4	4118667	
A*  (9)	2	4750	45649	117	0	508924	
BDD (9)	2	4750	45649	511	1	1122383	
A*  (10)	2	4750	45649	409	8	7621569	
BDD (10)	2	4750	45649	3329	9	9069658	
A*  (1)	3	4750	45649	104	1	294964	
BDD (1)	3	4750	45649	535	1	987030	
A*  (2)	3	4750	45649	481	69	68727885	
BDD (2)	3	4750	45649	3486	10	9639047	
A*  (3)	3	4750	45649	139	0	588024	
BDD (3)	3	4750	45649	1071	2	2924952	
A*  (4)	3	4750	45649	131	0	594432	
BDD (4)	3	4750	45649	846	2	1640263	
A*  (5)	3	4750	45649	124	1	447603	
BDD (5)	3	4750	45649	772	1	1384987	
A*  (6)	3	4750	45649	407	17	16433890	
BDD (6)	3	4750	45649	2905	8	8246601	
A*  (7)	3	4750	45649	110	1	308997	
BDD (7)	3	4750	45649	594	1	1218774	
A*  (8)	3	4750	45649	213	41	41038297	
BDD (8)	3	4750	45649	1678	4	3869384	
A*  (9)	3	4750	45649	117	1	616684	
BDD (9)	3	4750	45649	511	5	5192700	
A*  (10)	3	4750	45649	406	17	16470478	
BDD (10)	3	4750	45649	3329	7	6919009	
A*  (1)	4	4750	45649	104	0	259604	
BDD (1)	4	4750	45649	535	0	869587	
A*  (2)	4	4750	45649	481	52	52223725	
BDD (2)	4	4750	45649	3486	6	6473466	
A*  (3)	4	4750	45649	146	0	430881	
BDD (3)	4	4750	45649	1071	2	1648306	
A*  (4)	4	4750	45649	131	1	697638	
BDD (4)	4	4750	45649	846	1	1479687	
A*  (5)	4	4750	45649	124	1	430296	
BDD (5)	4	4750	45649	772	1	1250275	
A*  (6)	4	4750	45649	407	17	16832935	
BDD (6)	4	4750	45649	2905	6	5386095	
A*  (7)	4	4750	45649	110	0	391491	
BDD (7)	4	4750	45649	594	1	960327	
A*  (8)	4	4750	45649	213	5	4622562	
BDD (8)	4	4750	45649	1678	3	3152163	
A*  (9)	4	4750	45649	117	1	500637	
BDD (9)	4	4750	45649	511	1	853217	
A*  (10)	4	4750	45649	400	17	16686145	
BDD (10)	4	4750	45649	3329	6	6208774	
A*  (1)	5	4750	45649	104	1	263339	
BDD (1)	5	4750	45649	535	0	745415	
A*  (2)	5	4750	45649	481	113	112697606	
BDD (2)	5	4750	45649	3486	7	6651500	
A*  (3)	5	4750	45649	146	1	512216	
BDD (3)	5	4750	45649	1071	1	1595200	
A*  (4)	5	4750	45649	131	0	758849	
BDD (4)	5	4750	45649	846	2	1340825	
A*  (5)	5	4750	45649	124	0	446755	
BDD (5)	5	4750	45649	772	1	1127022	
A*  (6)	5	4750	45649	425	18	18912586	
BDD (6)	5	4750	45649	2905	4	4856945	
A*  (7)	5	4750	45649	110	0	390115	
BDD (7)	5	4750	45649	594	1	775503	
A*  (8)	5	4750	45649	213	5	5456935	
BDD (8)	5	4750	45649	1678	3	2988360	
A*  (9)	5	4750	45649	117	0	659806	
BDD (9)	5	4750	45649	511	1	1102532	
A*  (10)	5	4750	45649	400	26	26536025	
BDD (10)	5	4750	45649	3329	10	10247575	
A*  (1)	6	4750	45649	104	1	498947	
BDD (1)	6	4750	45649	535	1	1212459	
A*  (2)	6	4750	45649	481	132	132225596	
BDD (2)	6	4750	45649	3486	7	7889034	
A*  (3)	6	4750	45649	146	0	575629	
BDD (3)	6	4750	45649	1071	2	1678848	
A*  (4)	6	4750	45649	131	1	722512	
BDD (4)	6	4750	45649	846	1	1331871	
A*  (5)	6	4750	45649	111	1	391408	
BDD (5)	6	4750	45649	772	1	1068425	
A*  (6)	6	4750	45649	413	17	17112989	
BDD (6)	6	4750	45649	2905	6	5998221	
A*  (7)	6	4750	45649	110	1	386910	
BDD (7)	6	4750	45649	594	1	1015211	
A*  (8)	6	4750	45649	213	5	4581826	
BDD (8)	6	4750	45649	1678	3	2930584	
A*  (9)	6	4750	45649	117	0	401679	
BDD (9)	6	4750	45649	511	1	734881	
A*  (10)	6	4750	45649	400	16	15882384	
BDD (10)	6	4750	45649	3329	7	6273861	
A*  (1)	7	4750	45649	104	0	269738	
BDD (1)	7	4750	45649	535	1	710023	
A*  (2)	7	4750	45649	481	84	84442711	
BDD (2)	7	4750	45649	3486	7	6721425	
A*  (3)	7	4750	45649	146	1	507808	
BDD (3)	7	4750	45649	1071	2	1790155	
A*  (4)	7	4750	45649	131	1	749944	
BDD (4)	7	4750	45649	846	1	1510929	
A*  (5)	7	4750	45649	124	1	543858	
BDD (5)	7	4750	45649	772	1	1317493	
A*  (6)	7	4750	45649	407	20	19254285	
BDD (6)	7	4750	45649	2905	5	5472494	
A*  (7)	7	4750	45649	110	1	347712	
BDD (7)	7	4750	45649	594	1	969670	
A*  (8)	7	4750	45649	213	5	5380515	
BDD (8)	7	4750	45649	1678	3	2985495	
A*  (9)	7	4750	45649	119	0	352417	
BDD (9)	7	4750	45649	511	1	870106	
A*  (10)	7	4750	45649	400	18	18390849	
BDD (10)	7	4750	45649	3329	6	6516176	
A*  (1)	8	4750	45649	104	1	266685	
BDD (1)	8	4750	45649	535	0	794955	
A*  (2)	8	4750	45649	481	128	128059878	
BDD (2)	8	4750	45649	3486	7	7022809	
A*  (3)	8	4750	45649	146	0	444537	
BDD (3)	8	4750	45649	1071	2	1990809	
A*  (4)	8	4750	45649	131	0	827190	
BDD (4)	8	4750	45649	846	1	1668353	
A*  (5)	8	4750	45649	124	0	685875	
BDD (5)	8	4750	45649	772	2	1583167	
A*  (6)	8	4750	45649	407	20	20157357	
BDD (6)	8	4750	45649	2905	6	5619694	
A*  (7)	8	4750	45649	110	1	374165	
BDD (7)	8	4750	45649	594	1	1097361	
A*  (8)	8	4750	45649	213	7	7385072	
BDD (8)	8	4750	45649	1678	4	3299011	
A*  (9)	8	4750	45649	117	0	411884	
BDD (9)	8	4750	45649	511	1	826758	
A*  (10)	8	4750	45649	400	15	14764780	
BDD (10)	8	4750	45649	3329	7	6824720	
A*  (1)	9	4750	45649	104	1	253014	
BDD (1)	9	4750	45649	535	0	770264	
A*  (2)	9	4750	45649	481	128	127702783	
BDD (2)	9	4750	45649	3486	8	7212143	
A*  (3)	9	4750	45649	146	0	522632	
BDD (3)	9	4750	45649	1071	2	1934060	
A*  (4)	9	4750	45649	131	1	626720	
BDD (4)	9	4750	45649	846	2	1424256	
A*  (5)	9	4750	45649	124	0	501912	
BDD (5)	9	4750	45649	772	1	1225682	
A*  (6)	9	4750	45649	407	19	19556311	
BDD (6)	9	4750	45649	2905	6	5981471	
A*  (7)	9	4750	45649	110	1	512454	
BDD (7)	9	4750	45649	594	2	1544911	
A*  (8)	9	4750	45649	213	7	7430987	
BDD (8)	9	4750	45649	1678	3	2874642	
A*  (9)	9	4750	45649	115	1	385556	
BDD (9)	9	4750	45649	511	1	750572	
A*  (10)	9	4750	45649	400	21	20995923	
BDD (10)	9	4750	45649	3329	7	6669163	
A*  (1)	10	4750	45649	104	0	261446	
BDD (1)	10	4750	45649	535	1	764203	
A*  (2)	10	4750	45649	481	150	150086797	
BDD (2)	10	4750	45649	3486	8	7502762	
A*  (3)	10	4750	45649	146	0	492346	
BDD (3)	10	4750	45649	1071	2	1767542	
A*  (4)	10	4750	45649	131	1	823658	
BDD (4)	10	4750	45649	846	2	1531595	
A*  (5)	10	4750	45649	124	1	573942	
BDD (5)	10	4750	45649	772	1	1284207	
A*  (6)	10	4750	45649	407	21	21377938	
BDD (6)	10	4750	45649	2905	5	5813094	
A*  (7)	10	4750	45649	110	0	368828	
BDD (7)	10	4750	45649	594	1	1010754	
A*  (8)	10	4750	45649	213	5	5368793	
BDD (8)	10	4750	45649	1678	3	3219155	
A*  (9)	10	4750	45649	117	0	435640	
BDD (9)	10	4750	45649	511	1	863124	
